customer_id,status,churn_label,churn_category,churn_reason,gender,age,senior_citizen,married,num_dependents,zip_code,account_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds,area_id,city,latitutde,longitude,population
1334-FJSVR,Churned,Yes,Dissatisfaction,Lack of self-service on Website,Male,64,No,No,0,93262,JVFY-XHBVM,1,0,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,7,No,No,No,24.25,24.25,0.0,671,Sequoia National Park,36.527243,-118.594938,56
1335-HQMKX,Stayed,No,,,Female,49,No,Yes,0,90044,IKQG-VIOUW,72,6,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,46.1,3319.2,23,Yes,Yes,Yes,101.35,7323.15,0.0,41,Los Angeles,33.952714,-118.292061,87383
1335-MXCSE,Stayed,No,,,Male,24,No,Yes,1,92384,FLPO-GBEPH,55,5,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,46.61,2563.55,30,No,No,No,55.25,3119.9,0.0,471,Shoshone,35.924252,-116.188668,87
1335-NTIUC,Stayed,No,,,Male,61,No,No,0,91331,CHYO-ZXIBW,9,0,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,7,No,No,No,24.95,190.25,0.0,201,Pacoima,34.255442,-118.421314,97318
1337-BOZWO,Stayed,No,,,Male,25,No,Yes,2,96015,IERF-UJURE,18,2,Yes,DSL,Yes,No,No,No,No,Yes,Yes,One Year,No,Credit Card,0.0,0.0,59,Yes,No,No,46.4,812.4,0.0,1530,Canby,41.486953,-120.913975,417
1342-JPNKI,Churned,Yes,Other,Don't know,Male,33,No,No,0,92630,GXTQ-UPTJT,10,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,5.92,59.2,11,Yes,No,No,86.05,834.1,0.0,537,Lake Forest,33.644849,-117.684254,59176
1346-PJWTK,Stayed,No,,,Male,63,No,Yes,0,92880,AJTG-RGRBN,61,1,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,17.73,1081.53,2,No,Yes,Yes,94.15,5731.85,0.0,598,Corona,33.918043,-117.617809,16998
1349-WXNGG,Churned,Yes,Attitude,Attitude of support person,Male,57,No,No,0,91207,HMBE-PCNPS,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,12.0,12.0,0,No,No,No,20.05,20.05,0.0,185,Glendale,34.182378,-118.262922,9864
1360-JYXKQ,Stayed,No,,,Female,68,Yes,Yes,0,90280,GMJQ-NYZGU,54,1,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,22.05,1190.7,17,Yes,Yes,Yes,99.1,5437.1,0.0,92,South Gate,33.944624,-118.192615,96267
1360-RCYRT,Stayed,No,,,Male,45,No,Yes,1,94933,BXGA-ITGTM,23,2,Yes,DSL,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,19,No,No,No,30.35,678.75,0.0,1035,Forest Knolls,38.010092,-122.689442,1025
1371-WEPDS,Stayed,No,,,Male,71,Yes,Yes,0,93610,EWLD-FLGLD,40,8,Yes,DSL,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,28.56,1142.4,18,No,Yes,Yes,55.8,2283.3,0.0,775,Chowchilla,37.100948,-120.270136,19391
1385-TQOZW,Stayed,No,,,Female,32,No,No,0,95417,GHBL-ULPFV,9,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45.99,413.91,0,No,No,No,20.45,147.55,0.0,1230,Branscomb,39.710591,-123.682799,176
1389-WNUIB,Stayed,No,,,Female,21,No,Yes,3,92154,FQCQ-HOGNS,20,7,Yes,Cable,No,Yes,Yes,No,Yes,No,No,One Year,No,Bank Withdrawal,15.29,305.8,59,Yes,Yes,Yes,76.0,1588.75,7.3,380,San Diego,32.578103,-117.012975,68776
1395-OFUWC,Stayed,No,,,Male,44,No,Yes,3,90067,CLPP-CWWUO,43,5,Yes,Cable,Yes,No,No,No,No,Yes,No,Month-to-Month,No,Credit Card,0.0,0.0,53,No,No,No,29.3,1224.05,0.0,57,Los Angeles,34.057496,-118.413959,2527
1396-QWFBJ,Churned,Yes,Dissatisfaction,Lack of self-service on Website,Female,32,No,Yes,0,92688,ISTV-XHVON,21,1,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,5.07,106.47,26,No,No,No,74.05,1565.7,0.0,558,Rancho Santa Margarita,33.624654,-117.611733,42193
1397-XKKWR,Stayed,No,,,Male,47,No,No,0,95112,AOXX-EUBFJ,7,0,Yes,DSL,Yes,No,No,No,Yes,No,Yes,One Year,No,Credit Card,0.0,0.0,14,No,No,No,35.3,264.8,0.0,1095,San Jose,37.343827,-121.883119,52334
1399-OUPJN,Stayed,No,,,Female,43,No,Yes,2,90706,KDDZ-DWZXT,57,3,No,None,No,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,12.26,698.82,0,No,No,No,19.75,1272.05,0.0,132,Bellflower,33.887676,-118.127289,72893
1399-UBQIU,Stayed,No,,,Male,35,No,No,0,92867,CKFJ-EFSXK,11,0,Yes,DSL,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,16.14,177.54,8,Yes,Yes,Yes,69.35,712.25,0.0,593,Orange,33.81859,-117.821288,40915
1415-YFWLT,Churned,Yes,Competitor,Competitor had better devices,Female,68,Yes,No,0,93664,ADZJ-IEPGE,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,30.23,30.23,30,Yes,Yes,No,89.3,89.3,0.0,813,Shaver Lake,37.223,-119.001021,642
1421-HCERK,Stayed,No,,,Male,75,Yes,Yes,0,93634,FFTI-EYPQC,30,6,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,33.48,1004.4,22,Yes,No,No,105.7,3181.8,0.0,793,Lakeshore,37.290606,-119.216328,52
1422-DGUBX,Stayed,No,,,Male,64,No,Yes,0,95832,IFEA-CBKOE,32,4,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,One Year,Yes,Bank Withdrawal,43.11,1379.52,18,No,No,No,79.25,2619.15,16.96,1444,Sacramento,38.445939,-121.496855,9063
1428-IEDPR,Stayed,No,,,Male,54,No,No,0,95816,BMQT-SJKFP,52,0,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,20.8,1081.6,30,Yes,Yes,Yes,109.3,5731.4,3.85,1428,Sacramento,38.574856,-121.46504,16164
1439-LCGVL,Stayed,No,,,Female,42,No,Yes,0,90035,DGDS-CDGBJ,26,10,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,1.75,45.5,0,No,No,No,19.2,459.6,0.0,32,Los Angeles,34.051809,-118.383843,27799
1448-PWKYE,Churned,Yes,Competitor,Competitor had better devices,Male,48,No,Yes,0,93263,FXUK-OBQEG,1,1,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,35.71,35.71,3,No,Yes,Yes,80.0,80.0,0.0,672,Shafter,35.490705,-119.286833,15177
1450-GALXR,Churned,Yes,Competitor,Competitor had better devices,Female,33,No,No,0,93626,DRRL-JQUPT,10,0,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,14.53,145.3,30,Yes,Yes,Yes,98.5,1058.25,0.0,788,Friant,37.027663,-119.69056,1125
1452-KIOVK,Stayed,No,,,Male,42,No,No,3,90007,HMCF-MTGPF,22,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,29.54,649.88,53,Yes,No,No,89.1,1949.4,0.0,7,Los Angeles,34.027337,-118.28515,45025
1452-VOQCH,Joined,No,,,Male,61,No,No,0,92347,GBVO-HHJXG,1,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,4.53,4.53,28,No,No,No,75.1,75.1,0.0,455,Hinkley,34.983808,-117.239306,1933
1453-RZFON,Joined,No,,,Female,39,No,No,3,93608,AYHI-XUYMV,1,0,Yes,Cable,Yes,Yes,No,No,Yes,No,No,Month-to-Month,No,Credit Card,9.0,9.0,53,No,No,No,49.9,49.9,0.0,773,Cantua Creek,36.488056,-120.407691,1766
1468-DEFNC,Stayed,No,,,Male,69,Yes,Yes,1,95130,FIHL-NCHIZ,64,9,No,None,No,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,37.09,2373.76,0,No,No,No,24.4,1548.65,0.0,1111,San Jose,37.277592,-121.986477,13481
1472-TNCWL,Stayed,No,,,Male,55,No,No,1,94803,FZFQ-BHIBF,36,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,21.3,766.8,18,Yes,Yes,Yes,94.7,3512.5,0.0,1019,El Sobrante,37.963995,-122.288296,25399
1474-JUWSM,Stayed,No,,,Female,24,No,Yes,0,90262,IURC-TXSBO,58,8,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,26.99,1565.42,53,No,Yes,Yes,68.4,3972.25,0.0,82,Lynwood,33.923573,-118.200669,69850
1480-BKXGA,Stayed,No,,,Male,75,Yes,Yes,0,92359,ALUP-YAIDG,72,5,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,21.37,1538.64,13,Yes,Yes,Yes,116.05,8404.9,0.0,460,Mentone,34.103578,-117.04054,7324
1480-IVEVR,Stayed,No,,,Male,76,Yes,Yes,0,94037,IGTJ-JXCFB,35,2,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,4.16,145.6,28,No,No,No,81.6,2815.25,0.0,872,Montara,37.540582,-122.509594,2346
1481-ZUWZA,Churned,Yes,Dissatisfaction,Service dissatisfaction,Male,52,No,No,0,95548,FPHO-NMBLB,28,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,35.52,994.56,26,No,Yes,Yes,94.5,2659.4,0.0,1303,Klamath,41.572813,-124.035011,1215
1493-AMTIE,Churned,Yes,Price,Long distance charges,Male,28,No,No,0,93235,HYQE-UICAB,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,10.98,10.98,0,No,No,No,20.2,20.2,0.0,653,Ivanhoe,36.385818,-119.224243,4517
1494-EJZDW,Stayed,No,,,Female,51,No,Yes,3,95464,FEGM-IGITR,10,1,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,18.62,186.2,0,No,No,No,20.15,220.8,0.0,1267,Nice,39.12334,-122.838198,2223
1501-SGHBW,Churned,Yes,Competitor,Competitor made better offer,Male,34,No,No,0,91931,DVKC-GJXCU,2,0,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,19.52,39.04,16,No,No,No,45.85,81.0,0.0,298,Guatay,32.857946,-116.561917,796
1506-YJTYT,Stayed,No,,,Male,21,No,Yes,1,94561,BJUF-AJZJT,45,9,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,25.69,1156.05,26,Yes,No,No,73.85,3371.0,0.0,966,Oakley,37.999406,-121.686241,27607
1513-XNPPH,Churned,Yes,Dissatisfaction,Product dissatisfaction,Female,36,No,No,0,90037,DEYV-ERVJL,12,0,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,17.46,209.52,9,No,Yes,Yes,89.4,1095.65,0.0,34,Los Angeles,34.002642,-118.287596,56709
1518-OMDIK,Stayed,No,,,Male,23,No,Yes,0,94928,FLIN-RPMVD,33,6,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,48.49,1600.17,51,No,No,No,44.55,1462.6,0.0,1031,Rohnert Park,38.34719,-122.697822,42544
1535-VTJOQ,Stayed,No,,,Female,19,No,No,0,95686,DKDH-ULDBZ,24,0,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,26.64,639.36,0,No,No,No,25.15,553.0,0.0,1395,Thornton,38.157794,-121.520223,1472
1541-ETJZO,Churned,,Other,Moved,Male,58,No,No,0,95692,KFJL-IKRNN,1,0,Yes,DSL,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,47.83,47.83,12,No,No,No,62.05,62.05,0.0,1401,Wheatland,39.043387,-121.409837,3600
1545-JFUML,Stayed,No,,,Male,50,No,Yes,0,92111,GWAA-FLWMB,71,5,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,44.06,3128.26,6,Yes,No,No,99.0,6994.6,0.0,360,San Diego,32.805518,-117.169052,46828
1548-ARAGG,Stayed,No,,,Female,28,No,Yes,3,92321,GZMM-YZUHI,4,9,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,35.2,140.8,52,No,No,No,58.5,224.85,0.0,439,Cedar Glen,34.255203,-117.175654,455
1550-LOAHA,Churned,Yes,Dissatisfaction,Limited range of services,Female,53,No,Yes,0,95662,EFKO-KUXWS,32,1,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,37.48,1199.36,13,No,Yes,Yes,84.15,2585.95,0.0,1375,Orangevale,38.689174,-121.218435,32040
1552-CZCLL,Stayed,No,,,Female,31,No,Yes,1,91916,EOEC-ENVQW,55,4,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,31.3,1721.5,0,No,No,No,20.0,1087.25,0.0,296,Descanso,32.912664,-116.635387,1587
1557-EMYVT,Stayed,No,,,Female,25,No,No,0,91980,GYXX-AIWMC,43,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,24.85,1068.55,26,Yes,Yes,Yes,115.05,4895.1,10.76,311,Tecate,32.587557,-116.636816,91
1564-NTYXF,Churned,Yes,Attitude,Attitude of support person,Female,79,Yes,No,0,92078,FYUE-HDEQJ,13,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,4.45,57.85,25,No,Yes,No,82.0,1127.2,0.0,344,San Marcos,33.119028,-117.166036,6760
1565-RHDJD,Churned,Yes,Competitor,Competitor offered higher download speeds,Female,21,No,No,0,96073,AGXX-KUFPK,4,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,41.72,166.88,69,No,No,Yes,84.05,333.55,0.0,1572,Palo Cedro,40.582399,-122.195512,4931
1568-BEKZM,Stayed,No,,,Male,65,Yes,Yes,0,91706,GRUN-VEMNX,70,7,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,12.07,844.9,17,Yes,Yes,Yes,90.05,6333.4,0.0,242,Baldwin Park,34.098275,-117.967399,76890
1568-LJSZU,Stayed,No,,,Male,39,No,Yes,0,90710,DRER-NWSIJ,68,4,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,38.38,2609.84,20,Yes,Yes,Yes,92.2,6392.85,0.0,133,Harbor City,33.798266,-118.300237,24660
1569-TTNYJ,Churned,Yes,Other,Don't know,Male,55,No,Yes,0,94805,JJEN-JSBEZ,5,1,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,1.16,5.8,7,No,No,No,78.75,412.1,0.0,1021,Richmond,37.941456,-122.320968,13984
1571-SAVHK,Churned,Yes,Competitor,Competitor had better devices,Male,20,No,No,0,95722,DRNP-EZSFH,12,0,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,28.16,337.92,42,Yes,Yes,Yes,99.95,1132.75,0.0,1414,Meadow Vista,39.003358,-121.022539,3747
1573-LGXBA,Stayed,No,,,Male,26,No,Yes,3,93960,GQDA-BMBDR,57,1,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,One Year,Yes,Credit Card,4.18,238.26,73,Yes,Yes,Yes,97.55,5598.0,0.0,856,Soledad,36.414216,-121.360597,13003
1575-KRZZE,Stayed,No,,,Female,64,No,No,0,95247,EVHZ-JYYEQ,4,0,Yes,Cable,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,7.49,29.96,17,No,No,No,55.2,220.65,0.0,1151,Murphys,38.147852,-120.440124,4353
1577-HKTFG,Churned,Yes,Attitude,Attitude of support person,Female,42,No,Yes,0,95624,IBGO-ZTKJR,30,1,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,15.36,460.8,0,No,No,No,19.65,655.85,0.0,1345,Elk Grove,38.434138,-121.30587,38534
1587-FKLZB,Churned,Yes,Competitor,Competitor had better devices,Male,79,Yes,Yes,0,93101,JZJQ-MZUGM,66,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,28.86,1904.76,25,Yes,Yes,No,99.5,6822.15,0.0,624,Santa Barbara,34.419203,-119.710008,31727
1589-AGTLK,Churned,Yes,Other,Don't know,Male,26,No,No,0,92129,GEEF-WIEVM,3,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,36.48,109.44,59,No,No,No,45.35,141.5,0.0,376,San Diego,32.961064,-117.134917,47224
1591-MQJTP,Stayed,No,,,Male,76,Yes,Yes,0,90804,FUBK-APKDY,51,7,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,2.21,112.71,10,No,Yes,No,93.65,4839.15,0.0,151,Long Beach,33.783047,-118.1486,43467
1599-EAHXY,Stayed,No,,,Male,37,No,Yes,2,95717,DFRX-IOWIW,60,1,No,None,No,Yes,Yes,No,No,No,No,One Year,No,Credit Card,28.45,1707.0,0,No,No,No,23.95,1506.4,0.0,1411,Gold Run,39.170376,-120.838404,407
1599-MMYRQ,Stayed,No,,,Male,27,No,Yes,3,95436,BBVR-TUZSR,62,1,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Credit Card,39.67,2459.54,41,No,No,No,81.45,4983.05,14.15,1243,Forestville,38.499302,-122.92444,6216
1600-DILPE,Stayed,No,,,Female,47,No,No,0,95974,ACDG-SFELI,12,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,36.11,433.32,13,No,No,No,45.0,524.35,0.0,1505,Richvale,39.495768,-121.747472,74
1602-IJQQE,Churned,Yes,Competitor,Competitor had better devices,Female,42,No,No,0,90602,EDIV-KSDJL,4,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,29.11,116.44,9,No,No,No,75.35,338.1,0.0,113,Whittier,33.972119,-118.020188,26265
1612-EOHDH,Churned,Yes,Attitude,Attitude of support person,Female,29,No,No,0,91331,GSDV-CCERJ,1,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,30.92,30.92,69,No,No,Yes,45.15,45.15,0.0,201,Pacoima,34.255442,-118.421314,97318
1618-CFHME,Churned,Yes,Other,Don't know,Female,30,No,No,0,95367,ECKN-ONAFD,2,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,26.87,53.74,52,No,No,No,75.9,143.35,0.0,1207,Riverbank,37.734971,-120.954271,16525
1621-YNCJH,Stayed,No,,,Female,54,No,Yes,0,95823,FDQY-SDPMT,36,4,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,19.24,692.64,18,No,Yes,Yes,106.05,3834.4,0.0,1435,Sacramento,38.475465,-121.443625,72199
1622-HSHSF,Joined,No,,,Female,44,No,No,0,95917,FUFD-SYMIH,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,10.2,10.2,0,No,No,No,19.55,19.55,0.0,1460,Biggs,39.457388,-121.818201,3169
1624-WOIWJ,Churned,Yes,Competitor,Competitor had better devices,Female,40,No,No,0,94946,EZEX-QGPTP,10,0,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,45.69,456.9,18,Yes,No,No,84.7,832.05,12.81,1042,Nicasio,38.065359,-122.665566,607
1625-JAIIY,Churned,Yes,Dissatisfaction,Product dissatisfaction,Female,42,No,Yes,0,90505,JSGI-TRKGP,68,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,44.24,3008.32,5,Yes,No,No,83.0,5685.8,0.0,111,Torrance,33.807882,-118.347957,34873
1626-ERCMM,Churned,Yes,Competitor,Competitor had better devices,Male,75,Yes,Yes,0,93208,IUET-LPZRE,20,7,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,5.31,106.2,10,Yes,Yes,Yes,94.55,1899.65,0.0,639,Camp Nelson,36.057458,-118.591951,191
1635-NZATJ,Stayed,No,,,Male,80,Yes,Yes,0,94501,FVEF-AJPLC,71,3,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,37.25,2644.75,0,No,No,No,25.45,1789.65,0.0,925,Alameda,37.774633,-122.274434,58555
1636-NTNCO,Stayed,No,,,Male,72,Yes,No,0,91607,BRJR-OZYPM,4,0,Yes,DSL,Yes,No,No,No,No,Yes,No,Two Year,Yes,Credit Card,0.0,0.0,10,Yes,Yes,No,50.95,207.35,0.0,239,Valley Village,34.165783,-118.399795,27453
1641-BYBTK,Stayed,No,,,Male,38,No,No,2,95205,ICMN-RJZHX,6,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,16.91,101.46,0,No,No,No,20.2,98.35,0.0,1125,Stockton,37.965695,-121.260051,34138
1642-HMARX,Stayed,No,,,Female,45,No,Yes,0,90290,EXKZ-RUIKP,68,10,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,15.65,1064.2,5,Yes,Yes,Yes,91.7,6424.7,0.0,93,Topanga,34.115192,-118.61017,5451
1656-DRSMG,Stayed,No,,,Female,40,No,No,0,95973,CUBU-EIYOF,63,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,19.01,1197.63,20,Yes,Yes,Yes,109.85,7002.95,0.0,1504,Chico,39.903272,-121.843567,26971
1679-JRFBR,Stayed,No,,,Female,27,No,Yes,0,90805,GNCS-LPOVT,70,4,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,5.77,403.9,48,Yes,Yes,Yes,108.15,7930.55,0.0,152,Long Beach,33.864622,-118.179626,91664
1680-VDCWW,Stayed,No,,,Male,45,No,Yes,0,90023,FJLO-CDSFG,12,10,No,None,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,11.04,132.48,0,No,No,No,19.8,202.25,0.0,21,Los Angeles,34.017697,-118.200577,47487
1685-BQULA,Stayed,No,,,Female,54,No,No,0,92253,JOGB-HGFZB,40,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2.83,113.2,22,Yes,No,No,93.4,3756.4,4.18,404,La Quinta,33.695532,-116.310571,23971
1685-VAYJF,Stayed,No,,,Male,44,No,No,0,93907,GXSX-KBLNS,11,0,Yes,DSL,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,40.59,446.49,22,No,No,No,45.2,492.0,0.0,839,Salinas,36.77462,-121.664714,22292
1686-STUHN,Stayed,No,,,Male,55,No,No,0,93432,BZNF-UVPAW,42,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,38.74,1627.08,0,No,No,No,19.8,849.9,0.0,710,Creston,35.480896,-120.469476,1203
1696-HXOWK,Stayed,No,,,Female,53,No,Yes,0,92506,AMCQ-AXZBK,71,6,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,One Year,No,Credit Card,5.22,370.62,10,Yes,No,No,95.65,6856.95,0.0,489,Riverside,33.930931,-117.361788,42425
1699-UOTXU,Stayed,No,,,Male,24,No,No,0,95305,JNTY-BDXFO,60,0,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,30.92,1855.2,26,No,No,No,61.4,3638.25,0.0,1162,Big Oak Flat,37.818589,-120.256995,167
1709-EJDOX,Stayed,No,,,Female,33,No,Yes,3,94134,AIET-SRNXM,47,10,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,41.54,1952.38,0,No,No,No,19.75,948.9,0.0,915,San Francisco,37.721052,-122.413573,40137
1716-LSAMB,Stayed,No,,,Male,21,No,Yes,1,92701,DIPL-IJWZL,45,1,Yes,Cable,Yes,Yes,No,Yes,Yes,No,No,Two Year,No,Bank Withdrawal,45.21,2034.45,59,No,No,No,54.65,2553.7,0.0,562,Santa Ana,33.748478,-117.858918,58157
1740-CSDJP,Churned,Yes,Price,Lack of affordable download/upload speed,Male,53,No,No,0,93644,BMGF-BFOPI,1,0,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,9,No,Yes,Yes,35.25,35.25,0.0,799,Oakhurst,37.648647,-119.231447,8521
1751-NCDLI,Stayed,No,,,Male,74,Yes,Yes,0,95012,IVNA-OTXTE,46,6,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,4.2,193.2,22,Yes,Yes,No,98.85,4564.9,0.0,1066,Castroville,36.784481,-121.759054,8582
1752-OZXFY,Stayed,No,,,Male,39,No,Yes,0,93932,EPIY-PBBWR,60,6,Yes,DSL,Yes,Yes,No,No,Yes,No,No,One Year,Yes,Credit Card,15.24,914.4,16,Yes,No,No,59.8,3561.15,0.0,849,Lockwood,35.989792,-121.055933,538
1755-FZQEC,Stayed,No,,,Male,26,No,No,0,93001,GINW-WJQMS,39,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,48.02,1872.78,0,No,No,No,19.9,791.15,20.17,604,Ventura,34.360261,-119.306383,32899
1755-RMCXH,Joined,No,,,Male,37,No,Yes,2,91773,DGEJ-YASKH,2,5,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,7.27,14.54,0,No,No,No,20.3,40.25,0.0,275,San Dimas,34.102119,-117.815532,33878
1757-TCATG,Stayed,No,,,Male,24,No,Yes,1,92649,FCFE-TVEKR,35,4,No,None,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,41.02,1435.7,0,No,No,No,20.05,746.75,0.0,541,Huntington Beach,33.721917,-118.043237,32304
